"moh_id","moh",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
292,"Ingiriya",2,1,0,0,2,1,0,1,0,1,2,1,0,3,0,0,0,2,1,4,1,3,0,1,2,1,1,0,1,0,0,1,0,3,0,1,0,3,0,0,0,0,0,0,2,0,1,0,1,0,2,1,46
16,"Ipalogama",1,1,2,1,0,0,1,1,1,3,1,0,0,1,0,0,2,3,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,31
296,"Irakkamam",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
65,"Ja ela",16,4,15,7,5,4,4,4,1,7,3,3,7,4,0,0,3,2,5,1,1,1,4,1,2,2,9,5,7,5,14,2,4,2,3,4,2,3,2,2,0,3,1,8,0,3,2,10,6,3,3,5,214
4,"Kaduwela",14,13,15,12,16,14,23,11,22,14,11,20,3,34,17,10,15,32,25,11,13,14,14,21,16,19,23,20,18,20,29,12,8,20,17,33,12,25,26,25,12,23,37,11,19,18,38,40,33,14,22,15,999
104,"Kahatagasd",0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,3,2,0,20
175,"Kahawaththa",0,1,2,0,0,0,0,0,1,0,1,1,1,3,0,1,1,0,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24
141,"Kalawana",1,0,1,0,1,0,0,2,0,2,0,0,1,2,0,1,0,3,2,1,2,1,1,0,0,0,2,0,1,1,0,2,1,1,2,1,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,38
260,"Kalmunai",1,4,6,3,9,9,1,26,6,10,0,7,3,2,0,2,1,0,0,2,2,6,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,109
7,"Kalpitiya",0,4,3,0,0,0,1,3,2,1,2,4,2,1,4,0,0,0,0,1,0,1,2,0,6,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,47
1,"Kalutara(North)",0,7,7,8,7,4,2,5,5,4,3,3,6,2,3,4,1,8,7,3,4,5,2,9,2,7,1,7,5,8,7,2,7,2,3,5,6,3,3,3,13,0,5,2,2,4,4,7,7,6,7,3,240
238,"Kaluvanchikudi",0,0,2,1,2,1,1,3,1,0,0,1,1,2,0,0,2,4,0,1,1,1,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,2,4,3,0,46
171,"Kamburupitiya",0,0,0,2,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,0,2,1,0,1,1,0,1,1,1,0,1,1,1,29
92,"Kandaketiy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9
110,"Kandavalai",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,12
294,"Kantale",0,1,0,0,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17
263,"Karaitvu",1,2,2,0,0,1,3,3,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22
223,"Karandeniya",3,1,1,2,0,2,0,0,2,1,1,2,0,4,2,0,4,0,2,0,10,0,1,5,4,0,0,2,1,2,3,3,0,1,2,2,2,2,0,0,0,0,0,0,4,3,4,1,1,1,16,0,97
36,"Karaveddy",0,2,0,0,1,1,0,1,0,0,1,1,1,1,1,3,0,3,1,0,0,0,3,1,1,1,2,1,1,1,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,2,3,3,2,3,50
9,"Karuwalaga",0,1,3,1,3,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,1,0,1,29
105,"Katana",0,7,0,8,5,6,2,0,2,2,1,1,2,0,0,3,1,1,2,1,0,1,1,4,3,3,1,3,3,2,4,2,2,1,4,4,1,0,2,6,5,0,1,2,2,1,1,1,5,1,0,2,112
234,"Kataragama",4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14
46,"Kattankudy",0,3,1,3,6,7,3,4,3,4,1,1,1,0,2,0,0,0,0,3,3,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53
96,"Katuwana",2,1,1,1,0,2,1,1,1,2,0,2,0,1,2,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,2,0,2,0,4,1,0,42
279,"Kayts",0,0,0,0,0,0,1,4,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,22
103,"Kebithigol",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
242,"Kegalle",7,3,2,0,7,4,2,1,2,1,2,0,2,5,1,0,2,4,4,1,2,0,5,6,2,1,7,1,3,3,2,6,3,0,1,2,2,4,1,2,2,3,3,4,4,2,7,4,5,2,6,1,146
246,"Kekirawa(P",3,0,3,1,2,2,1,1,0,1,0,1,3,1,0,0,0,3,3,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,40
41,"Kelaniya",8,11,9,25,18,7,9,12,7,9,2,6,4,4,5,4,2,9,6,8,0,4,6,8,4,14,3,2,2,3,7,4,2,5,8,3,2,0,0,3,1,0,0,3,8,1,2,1,6,13,13,2,295
203,"Kilinochchi",0,0,0,3,0,0,2,0,0,1,0,0,3,0,1,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,5,1,0,2,0,2,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,35
256,"Kinniya",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,"Kiran",0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,17
293,"Kiriella",0,0,0,1,0,0,0,0,3,1,1,0,0,4,0,0,0,1,3,2,2,2,7,0,0,2,2,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,2,0,1,44
249,"Kirinda-Puhulwella",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
258,"Kobeigane",0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,3,2,2,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,24
70,"Kollonnawa",12,6,19,13,41,21,22,24,13,22,17,32,0,25,12,17,18,13,37,8,22,4,34,12,30,41,36,41,74,52,22,77,35,23,19,38,13,14,13,4,17,9,16,12,19,30,19,18,53,14,31,36,1250
197,"Kolonna",2,0,1,1,0,2,1,0,0,1,0,1,4,0,1,0,2,0,2,1,0,2,7,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2,2,3,2,0,0,0,47
35,"Kopay",3,4,0,3,1,2,3,1,2,1,1,0,2,1,3,1,2,0,1,0,1,1,0,1,0,0,2,1,0,1,1,3,1,2,0,0,1,0,0,1,2,0,2,1,1,1,0,2,1,3,5,4,69
40,"Kotagala",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
137,"Kotapola",3,2,1,0,1,4,0,2,0,0,4,0,2,0,0,1,0,0,2,0,0,5,0,0,2,0,1,1,0,3,1,0,0,1,0,1,2,0,2,1,1,2,0,1,1,2,2,0,1,0,2,1,55
48,"Kotavehara",0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,1,1,1,0,2,1,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,24
38,"Kothmale",0,0,1,0,0,2,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,2,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,33
218,"Kotte",4,10,4,4,3,2,9,5,2,2,5,4,4,4,5,2,4,6,5,5,2,1,4,1,2,4,8,16,1,2,9,6,5,4,2,5,5,2,1,1,3,2,6,2,0,3,1,5,11,12,6,3,224
32,"Kuchchaveli",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
247,"Kuliyapitiya",3,2,1,2,0,0,2,2,0,2,1,0,0,2,1,1,1,7,2,0,0,0,5,1,3,2,3,3,6,4,1,3,1,0,1,2,0,0,5,4,4,0,0,0,3,2,1,2,1,0,2,4,92
277,"Kundasale",3,1,4,3,2,2,1,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1,0,2,1,0,3,1,1,0,0,0,0,1,5,0,5,0,1,0,0,0,0,2,0,0,1,0,0,2,2,1,51
307,"Kurunduwatta",3,0,0,3,0,0,0,1,3,3,0,0,0,0,0,3,0,1,13,6,4,3,6,2,2,4,3,2,3,2,5,4,0,2,3,2,2,1,0,0,1,0,1,0,3,0,0,2,1,0,2,1,97
207,"Kurunegala",87,55,63,44,38,24,28,37,34,16,17,8,1,3,5,8,0,9,3,1,1,3,2,4,0,1,0,2,2,1,5,2,1,0,5,0,0,1,0,0,1,0,1,1,0,1,1,4,2,2,1,2,527
271,"Kuruwita",2,0,4,0,3,4,1,9,7,5,4,1,7,6,2,0,7,4,8,4,2,8,17,3,6,5,3,3,3,2,2,2,0,2,1,0,6,0,1,0,0,1,0,0,3,1,0,1,2,1,0,2,155
85,"Laggala-(pallegama)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
98,"Lahugala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7
187,"Lankapura",0,0,1,0,0,1,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,3,0,0,1,0,0,2,0,1,0,3,0,25
313,"Lindula(Th",0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14
188,"Lunugala",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,3,0,1,0,18
128,"Lunugamvehera",0,0,0,0,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,24
59,"Madhu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
139,"Madurawala",0,0,1,1,0,0,1,0,2,0,0,3,1,0,0,2,3,1,3,1,2,1,3,1,0,2,0,2,0,0,1,0,0,2,1,1,2,0,1,0,0,1,0,1,0,2,0,0,2,2,1,1,48
54,"Maha-Oya",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10
112,"Mahara",10,11,13,3,7,5,9,11,9,7,8,3,8,11,0,4,7,16,7,7,7,10,8,10,3,7,8,11,4,17,9,3,10,10,5,6,11,12,5,5,4,4,11,4,4,4,1,17,5,8,9,10,398
33,"Maharagama",9,17,9,19,14,15,12,15,16,4,9,11,7,2,9,1,4,10,6,7,2,3,8,1,6,11,10,18,11,8,21,19,9,20,13,6,3,6,6,11,8,7,14,10,14,16,16,2,15,11,19,7,527
290,"Mahawewa",3,1,3,2,2,0,2,2,2,2,0,0,3,0,1,1,1,0,0,0,0,1,1,0,1,0,3,0,1,2,1,1,3,5,2,1,1,0,1,0,0,0,0,0,1,4,0,0,4,3,0,1,62
55,"Mahiyangan",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6
243,"Maho",3,4,2,1,1,3,0,2,3,1,3,2,1,2,0,1,2,0,1,0,0,0,1,2,0,1,1,1,4,0,0,0,1,2,1,0,0,0,2,3,3,1,1,0,2,0,0,1,1,1,1,0,62
5,"Malimboda",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,18
312,"Mallawapitiya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,14,3,1,0,1,1,1,1,2,0,2,0,3,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,0,43
301,"Manikhinna",0,0,0,0,1,1,0,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,2,4,1,4,0,3,1,0,1,1,2,0,0,1,1,0,0,2,2,0,3,42
154,"Mannar",10,5,4,2,3,3,3,0,1,2,1,2,0,3,0,0,0,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,54
306,"Marawila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"Maskeliya",0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
123,"Matale",0,2,0,0,1,0,0,0,0,1,2,0,5,1,4,0,1,1,1,0,0,0,2,1,1,2,3,1,0,4,0,1,2,1,0,0,0,2,3,2,0,0,0,0,4,0,1,4,1,0,2,0,56
125,"Mathurata",1,0,1,1,3,1,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,2,2,0,1,1,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,1,34
68,"Matugama",6,1,3,5,3,1,2,2,4,2,6,0,2,1,1,1,1,5,0,4,0,0,3,2,3,5,1,4,3,2,2,0,2,4,1,1,0,3,4,1,0,0,6,3,1,2,4,3,1,2,4,3,120
206,"Mawanella",10,12,12,5,3,3,5,4,0,4,5,2,0,5,5,3,2,0,2,3,3,0,1,4,2,2,3,3,1,6,6,2,2,5,1,2,0,2,2,3,3,2,13,4,9,7,6,1,4,5,4,4,197
270,"Mawathagama",8,17,4,9,15,8,10,9,9,15,4,2,6,6,4,1,2,3,1,4,1,2,5,1,2,4,2,1,0,1,4,2,4,4,3,2,1,1,0,2,1,1,0,3,0,2,0,0,0,2,1,0,189
69,"MC - Colombo",62,73,41,76,76,57,82,60,43,48,36,78,39,50,68,40,70,60,46,53,43,45,70,74,77,100,90,81,105,131,128,67,73,76,53,61,59,36,31,57,59,49,89,98,81,82,132,122,117,139,96,182,3861
58,"MC - Dambulla",0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
299,"MC- Negambo",17,18,19,5,4,10,7,6,9,8,5,2,0,3,0,0,0,1,0,0,4,0,7,4,5,4,9,14,7,5,7,8,4,7,6,13,3,3,0,10,13,9,30,10,18,12,13,31,15,19,2,12,418
162,"MC-Galle",1,1,3,0,0,0,1,1,1,0,0,1,0,1,2,0,0,4,2,7,2,5,0,10,4,1,4,4,2,9,2,0,7,0,9,3,4,6,2,2,0,0,0,0,1,1,2,2,1,2,5,0,115
185,"MC-Jaffna",9,4,4,8,4,5,5,5,1,9,3,8,3,10,17,7,2,6,0,6,7,2,0,1,1,0,0,0,2,0,1,1,1,0,1,1,0,3,1,2,1,3,9,4,1,0,2,2,8,8,7,1,186
99,"MC-Kandy",6,13,31,9,21,25,19,11,8,3,7,4,1,2,4,7,0,0,2,5,5,5,6,8,9,8,10,3,7,9,15,10,12,15,5,7,3,5,2,1,0,0,2,1,2,0,0,0,0,2,0,2,332
295,"MC-Kurunegala",19,42,28,19,28,19,4,17,8,6,12,3,2,2,0,1,1,3,0,0,2,0,0,6,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
25,"MC-Matale",4,1,2,0,1,6,1,2,0,1,0,1,3,0,1,2,1,3,1,0,0,2,1,2,3,3,0,5,3,3,10,0,2,1,4,2,2,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,79
288,"MC-Matara",0,0,1,1,0,1,2,2,2,1,1,3,3,0,0,0,1,1,2,3,1,0,1,1,3,2,6,0,0,5,0,3,0,0,3,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,57
124,"MC-Nuwaraeliya",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
315,"Medadumbara",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,3,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,23
274,"Medagama",3,4,1,0,0,0,0,2,4,0,0,3,2,3,0,2,1,0,0,1,0,1,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,0,0,1,42
236,"Medawachch",0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,0,1,0,1,0,4,20
217,"Medirigiriya",2,0,3,1,3,3,7,1,2,4,3,3,1,2,2,3,0,2,1,1,0,1,1,4,2,2,0,3,0,0,1,4,3,3,2,1,0,1,2,2,5,0,1,1,2,1,1,0,1,3,4,0,95
118,"Meegahakiv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,9
131,"Meerigama",4,2,3,4,5,4,2,5,3,8,6,4,2,4,5,1,3,5,1,4,1,5,2,1,3,0,4,4,4,8,0,2,7,3,8,5,0,5,7,0,4,2,9,6,6,4,6,15,3,9,1,0,209
181,"Mihintale",0,1,3,0,1,0,0,3,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,21
120,"Minuwangoda",13,7,11,6,3,10,4,3,3,4,6,1,6,2,3,2,9,3,8,3,2,3,1,22,6,0,3,2,0,8,9,6,10,8,0,1,4,0,5,1,4,1,1,6,4,4,10,2,2,13,2,4,251
130,"Monaragala",0,3,0,2,0,0,0,1,2,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,3,0,0,1,0,1,4,0,3,1,0,1,0,1,1,0,0,0,0,0,0,1,2,1,1,36
254,"Moratuwa",5,9,12,18,11,3,24,21,14,7,12,18,9,11,7,5,12,5,1,9,9,11,12,8,15,12,26,26,26,20,40,33,32,21,11,27,5,12,19,10,7,9,9,5,11,12,17,25,24,27,25,9,768
136,"Morawaka",0,2,4,0,2,2,1,4,0,4,0,2,1,1,1,1,1,0,2,2,3,2,1,0,1,1,1,0,0,1,1,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,48
170,"Mulatiyana",0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
231,"Mullativu",1,1,3,0,0,2,0,1,2,0,1,3,1,5,3,4,2,0,8,1,1,4,5,0,0,1,0,1,0,4,1,3,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,66
310,"Mundel",0,5,4,4,2,3,3,3,3,6,2,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,2,3,0,0,0,2,0,2,0,3,0,0,1,1,0,0,0,0,0,3,0,0,61
215,"Musali",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
13,"Mutur",1,0,1,0,0,0,0,1,0,0,1,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,23
186,"Nallur",7,8,4,0,3,4,1,6,6,3,3,0,0,6,2,0,6,4,0,1,0,2,1,0,0,0,0,0,0,0,1,1,1,2,1,0,5,2,2,1,3,2,2,0,4,1,2,0,3,5,2,2,109
250,"Narammala",6,8,16,6,8,4,4,6,1,5,2,4,5,0,6,5,2,9,8,6,4,4,3,4,4,7,6,2,2,3,2,2,1,1,2,0,1,0,3,1,0,0,1,0,0,1,1,1,2,3,3,4,179
285,"Nattandiya",3,0,4,0,4,0,0,4,0,1,1,0,0,3,1,5,0,0,0,0,1,0,0,2,1,1,1,2,2,3,3,0,2,2,3,0,1,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,57
156,"Naula",0,0,0,1,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,18
261,"Navithanve",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9
39,"Nawalapitiya",3,1,0,0,0,2,4,2,0,3,3,0,0,0,4,2,3,0,0,0,3,3,2,1,2,1,5,3,3,5,1,3,5,2,0,1,3,0,0,1,2,1,2,1,0,1,1,4,3,4,2,1,93
161,"Nawalbase(",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
